,TractFIPS,City
2788,36047037700.0,New York
2789,36047031400.0,New York
2790,36047007700.0,New York
2791,36047003000.0,New York
2792,36047030700.0,New York
2793,36047030100.0,New York
2794,36047030600.0,New York
2795,36047036700.0,New York
2796,36047031100.0,New York
2797,36047046201.0,New York
2798,36047058400.0,New York
2799,36047077200.0,New York
2800,36047077400.0,New York
2801,36047077600.0,New York
2802,36047078200.0,New York
2803,36047031701.0,New York
2804,36047038200.0,New York
2805,36047036502.0,New York
2806,36047036400.0,New York
2807,36047036200.0,New York
2808,36047038600.0,New York
2809,36047037000.0,New York
2810,36047039300.0,New York
2811,36047036900.0,New York
2812,36047037500.0,New York
2813,36047038900.0,New York
2814,36047039100.0,New York
2815,36047037300.0,New York
2816,36047039000.0,New York
2817,36047038800.0,New York
2818,36047036001.0,New York
2819,36047036600.0,New York
2820,36047009200.0,New York
2821,36047044100.0,New York
2822,36047044200.0,New York
2823,36047015500.0,New York
2824,36047018400.0,New York
2825,36047010400.0,New York
2826,36047028300.0,New York
2827,36047050100.0,New York
2828,36047049900.0,New York
2829,36047049700.0,New York
2830,36047049600.0,New York
2831,36047049300.0,New York
2832,36047049200.0,New York
2833,36047050000.0,New York
2834,36047049000.0,New York
2835,36047049400.0,New York
2836,36047049800.0,New York
2837,36047048800.0,New York
2838,36047028200.0,New York
2839,36047017600.0,New York
2840,36047042200.0,New York
2841,36047031300.0,New York
2842,36047054600.0,New York
2843,36047073800.0,New York
2844,36047032500.0,New York
2845,36047081000.0,New York
2846,36047085800.0,New York
2847,36047013500.0,New York
2848,36047096600.0,New York
2849,36047012200.0,New York
2850,36047048400.0,New York
2851,36047040900.0,New York
2852,36047076400.0,New York
2853,36047029600.0,New York
2854,36047021300.0,New York
2855,36047014300.0,New York
2856,36047058600.0,New York
2857,36047024300.0,New York
2858,36047018800.0,New York
2859,36047025800.0,New York
2860,36047033300.0,New York
2861,36047075000.0,New York
2862,36047038500.0,New York
2863,36047050400.0,New York
2864,36047050700.0,New York
2865,36047050600.0,New York
2866,36047050202.0,New York
2867,36047050500.0,New York
2868,36047051100.0,New York
2869,36047051200.0,New York
2870,36047024100.0,New York
2871,36047034000.0,New York
2872,36047059402.0,New York
2873,36047086600.0,New York
2874,36047043600.0,New York
2875,36047003600.0,New York
2876,36047057200.0,New York
2877,36047064800.0,New York
2878,36047093800.0,New York
2879,36047117601.0,New York
2880,36047008000.0,New York
2881,36047110600.0,New York
2882,36047025902.0,New York
2883,36047051300.0,New York
2884,36047070600.0,New York
2885,36047038100.0,New York
2886,36047114202.0,New York
2887,36047043300.0,New York
2888,36047102400.0,New York
2889,36047116800.0,New York
2890,36047004100.0,New York
2891,36047086800.0,New York
2892,36047012801.0,New York
2893,36047065400.0,New York
2894,36047013900.0,New York
2895,36047048200.0,New York
2896,36047055100.0,New York
2897,36047019300.0,New York
2898,36047018100.0,New York
2899,36047026100.0,New York
2900,36047009000.0,New York
2901,36047080200.0,New York
2902,36047067800.0,New York
2903,36047083800.0,New York
2904,36047075400.0,New York
2905,36047007800.0,New York
2906,36047080400.0,New York
2907,36047079000.0,New York
2908,36047079200.0,New York
2909,36047078600.0,New York
2910,36047079400.0,New York
2911,36047080600.0,New York
2912,36047045400.0,New York
2913,36047043900.0,New York
2914,36047045300.0,New York
2915,36047044000.0,New York
2916,36047044400.0,New York
2917,36047044600.0,New York
2918,36047045200.0,New York
2919,36047032900.0,New York
2920,36047020200.0,New York
2921,36047099600.0,New York
2922,36047092800.0,New York
2923,36047021700.0,New York
2924,36047057400.0,New York
2925,36047007600.0,New York
2926,36047029500.0,New York
2927,36047010200.0,New York
2928,36047015100.0,New York
2929,36047026500.0,New York
2930,36047047700.0,New York
2931,36047046202.0,New York
2932,36047046400.0,New York
2933,36047045800.0,New York
2934,36047046800.0,New York
2935,36047047800.0,New York
2936,36047082600.0,New York
2937,36047055800.0,New York
2938,36047047000.0,New York
2939,36047047600.0,New York
2940,36047047400.0,New York
2941,36047082800.0,New York
2942,36047048100.0,New York
2943,36047083200.0,New York
2944,36047081400.0,New York
2945,36047082200.0,New York
2946,36047082000.0,New York
2947,36047083400.0,New York
2948,36047002300.0,New York
2949,36047016000.0,New York
2950,36047036300.0,New York
2951,36047040400.0,New York
2952,36047042000.0,New York
2953,36047048000.0,New York
2954,36005040400.0,New York
2955,36081010100.0,New York
2956,36005022902.0,New York
2957,36005012101.0,New York
2958,36047050801.0,New York
2959,36005002701.0,New York
2960,36047079601.0,New York
2961,36047079602.0,New York
2962,36047051001.0,New York
2963,36005021800.0,New York
2964,36005022000.0,New York
2965,36005021602.0,New York
2966,36047056100.0,New York
2967,36005022500.0,New York
2968,36005021502.0,New York
2969,36005021501.0,New York
2970,36005022401.0,New York
2971,36047092400.0,New York
2972,36005022300.0,New York
2973,36005022702.0,New York
2974,36005020100.0,New York
2975,36047114400.0,New York
2976,36005021301.0,New York
2977,36005021302.0,New York
2978,36047015200.0,New York
2979,36005021200.0,New York
2980,36005019900.0,New York
2981,36005019700.0,New York
2982,36005007100.0,New York
2983,36005006100.0,New York
2984,36005007800.0,New York
2985,36005007900.0,New York
2986,36047035601.0,New York
2987,36047051602.0,New York
2988,36005028700.0,New York
2989,36005024100.0,New York
2990,36005009800.0,New York
2991,36005009200.0,New York
2992,36047093200.0,New York
2993,36047016600.0,New York
2994,36005008900.0,New York
2995,36005016100.0,New York
2996,36005014400.0,New York
2997,36005015100.0,New York
2998,36005013500.0,New York
2999,36005014300.0,New York
3000,36005015500.0,New York
3001,36005014900.0,New York
3002,36005016200.0,New York
3003,36005008500.0,New York
3004,36005007500.0,New York
3005,36005013000.0,New York
3006,36005000400.0,New York
3007,36005001600.0,New York
3008,36005041500.0,New York
3009,36005044901.0,New York
3010,36005042901.0,New York
3011,36005007200.0,New York
3012,36005006200.0,New York
3013,36005038200.0,New York
3014,36005036400.0,New York
3015,36005005400.0,New York
3016,36005036901.0,New York
3017,36005023100.0,New York
3018,36047000501.0,New York
3019,36005039600.0,New York
3020,36005000100.0,New York
3021,36047110400.0,New York
3022,36005006700.0,New York
3023,36005006400.0,New York
3024,36061019600.0,New York
3025,36061019702.0,New York
3026,36061018800.0,New York
3027,36061018500.0,New York
3028,36061016200.0,New York
3029,36061017800.0,New York
3030,36061016700.0,New York
3031,36061017100.0,New York
3032,36061016800.0,New York
3033,36061018200.0,New York
3034,36061016600.0,New York
3035,36061017500.0,New York
3036,36061017300.0,New York
3037,36061017700.0,New York
3038,36061017000.0,New York
3039,36061018100.0,New York
3040,36061017402.0,New York
3041,36061014500.0,New York
3042,36061015900.0,New York
3043,36061014000.0,New York
3044,36061014900.0,New York
3045,36061016100.0,New York
3046,36061015801.0,New York
3047,36061015700.0,New York
3048,36061015400.0,New York
3049,36061014802.0,New York
3050,36061016001.0,New York
3051,36061014401.0,New York
3052,36061014801.0,New York
3053,36061019400.0,New York
3054,36061019300.0,New York
3055,36061018400.0,New York
3056,36061019500.0,New York
3057,36005007300.0,New York
3058,36005006800.0,New York
3059,36005007000.0,New York
3060,36005007700.0,New York
3061,36085019800.0,New York
3062,36085014607.0,New York
3063,36085012805.0,New York
3064,36047150200.0,New York
3065,36047152200.0,New York
3066,36061022900.0,New York
3067,36061022600.0,New York
3068,36061023000.0,New York
3069,36061022800.0,New York
3070,36061021000.0,New York
3071,36005008400.0,New York
3072,36061021100.0,New York
3073,36061020300.0,New York
3074,36061020000.0,New York
3075,36061021200.0,New York
3076,36061021400.0,New York
3077,36061022400.0,New York
3078,36061022700.0,New York
3079,36061020600.0,New York
3080,36061022102.0,New York
3081,36061020901.0,New York
3082,36061021800.0,New York
3083,36061020102.0,New York
3084,36061019200.0,New York
3085,36061018300.0,New York
3086,36061018600.0,New York
3087,36061021900.0,New York
3088,36061014601.0,New York
3089,36047011900.0,New York
3090,36005008700.0,New York
3091,36047006500.0,New York
3092,36047006300.0,New York
3093,36047007200.0,New York
3094,36047005400.0,New York
3095,36047004900.0,New York
3096,36047007500.0,New York
3097,36047006800.0,New York
3098,36047008400.0,New York
3099,36047006900.0,New York
3100,36047006700.0,New York
3101,36047007100.0,New York
3102,36047006000.0,New York
3103,36047006600.0,New York
3104,36047006400.0,New York
3105,36047004500.0,New York
3106,36047089000.0,New York
3107,36047089200.0,New York
3108,36047088600.0,New York
3109,36047089600.0,New York
3110,36047089400.0,New York
3111,36047088400.0,New York
3112,36005039800.0,New York
3113,36005011900.0,New York
3114,36005031400.0,New York
3115,36005031200.0,New York
3116,36005024400.0,New York
3117,36005032800.0,New York
3118,36005004100.0,New York
3119,36005048400.0,New York
3120,36047005900.0,New York
3121,36047007000.0,New York
3122,36047004700.0,New York
3123,36047009600.0,New York
3124,36061016400.0,New York
3125,36061016900.0,New York
3126,36081006202.0,New York
3127,36081109300.0,New York
3128,36081141700.0,New York
3129,36081044400.0,New York
3130,36081108500.0,New York
3131,36081058200.0,New York
3132,36047013400.0,New York
3133,36047008500.0,New York
3134,36047013600.0,New York
3135,36047012000.0,New York
3136,36047012901.0,New York
3137,36047010100.0,New York
3138,36005037400.0,New York
3139,36047012902.0,New York
3140,36047011700.0,New York
3141,36047011600.0,New York
3142,36047013800.0,New York
3143,36047013100.0,New York
3144,36047011200.0,New York
3145,36047011400.0,New York
3146,36047008800.0,New York
3147,36047012700.0,New York
3148,36047011000.0,New York
3149,36047013700.0,New York
3150,36047012100.0,New York
3151,36047010600.0,New York
3152,36047010000.0,New York
3153,36047009800.0,New York
3154,36047013200.0,New York
3155,36005008600.0,New York
3156,36005037200.0,New York
3157,36005037000.0,New York
3158,36047076800.0,New York
3159,36047094600.0,New York
3160,36005012500.0,New York
3161,36005012701.0,New York
3162,36005012102.0,New York
3163,36085024401.0,New York
3164,36005019400.0,New York
3165,36005018400.0,New York
3166,36005018900.0,New York
3167,36005016600.0,New York
3168,36005019300.0,New York
3169,36005017500.0,New York
3170,36005017300.0,New York
3171,36005016700.0,New York
3172,36005016900.0,New York
3173,36005002800.0,New York
3174,36005004400.0,New York
3175,36005004800.0,New York
3176,36005002000.0,New York
3177,36005002702.0,New York
3178,36005002300.0,New York
3179,36005004300.0,New York
3180,36005003500.0,New York
3181,36005003900.0,New York
3182,36085027706.0,New York
3183,36005002500.0,New York
3184,36005011502.0,New York
3185,36047111600.0,New York
3186,36047030500.0,New York
3187,36005012300.0,New York
3188,36005011800.0,New York
3189,36047119800.0,New York
3190,36005041100.0,New York
3191,36005046202.0,New York
3192,36005046201.0,New York
3193,36005044200.0,New York
3194,36005045102.0,New York
3195,36005044800.0,New York
3196,36005043600.0,New York
3197,36005045800.0,New York
3198,36005036700.0,New York
3199,36005036902.0,New York
3200,36005041400.0,New York
3201,36005035100.0,New York
3202,36005042100.0,New York
3203,36005042600.0,New York
3204,36005035800.0,New York
3205,36005037300.0,New York
3206,36005035600.0,New York
3207,36005041900.0,New York
3208,36005041300.0,New York
3209,36005042500.0,New York
3210,36005041800.0,New York
3211,36005036300.0,New York
3212,36005042300.0,New York
3213,36005036502.0,New York
3214,36005043000.0,New York
3215,36005036100.0,New York
3216,36005042400.0,New York
3217,36005042200.0,New York
3218,36005042902.0,New York
3219,36005040800.0,New York
3220,36005040900.0,New York
3221,36005035900.0,New York
3222,36005025200.0,New York
3223,36061012900.0,New York
3224,36061013700.0,New York
3225,36047020100.0,New York
3226,36047017000.0,New York
3227,36047034700.0,New York
3228,36081053100.0,New York
3229,36081003300.0,New York
3230,36081006201.0,New York
3231,36081067100.0,New York
3232,36081084900.0,New York
3233,36081006501.0,New York
3234,36081018101.0,New York
3235,36047120800.0,New York
3236,36047119600.0,New York
3237,36047120200.0,New York
3238,36047118800.0,New York
3239,36047120000.0,New York
3240,36047118600.0,New York
3241,36047119200.0,New York
3242,36047117400.0,New York
3243,36047117800.0,New York
3244,36047118400.0,New York
3245,36047118202.0,New York
3246,36047119400.0,New York
3247,36047118201.0,New York
3248,36047121000.0,New York
3249,36047114201.0,New York
3250,36047116400.0,New York
3251,36047114600.0,New York
3252,36047117201.0,New York
3253,36047117000.0,New York
3254,36047027300.0,New York
3255,36047022200.0,New York
3256,36047013000.0,New York
3257,36047023800.0,New York
3258,36081071305.0,New York
3259,36081129104.0,New York
3260,36081129103.0,New York
3261,36081075702.0,New York
3262,36081044302.0,New York
3263,36081079701.0,New York
3264,36081100802.0,New York
3265,36081099703.0,New York
3266,36081099704.0,New York
3267,36081099801.0,New York
3268,36081099705.0,New York
3269,36047052800.0,New York
3270,36047064600.0,New York
3271,36047116600.0,New York
3272,36047117202.0,New York
3273,36047053800.0,New York
3274,36047081800.0,New York
3275,36047115800.0,New York
3276,36047113400.0,New York
3277,36047102200.0,New York
3278,36047054200.0,New York
3279,36047075200.0,New York
3280,36047122000.0,New York
3281,36047052500.0,New York
3282,36047024700.0,New York
3283,36047032600.0,New York
3284,36047048600.0,New York
3285,36047028000.0,New York
3286,36047121400.0,New York
3287,36047041000.0,New York
3288,36047059300.0,New York
3289,36081071304.0,New York
3290,36047115200.0,New York
3291,36047115600.0,New York
3292,36081095400.0,New York
3293,36081019400.0,New York
3294,36047021400.0,New York
3295,36047020800.0,New York
3296,36047021000.0,New York
3297,36047021900.0,New York
3298,36047021800.0,New York
3299,36005003300.0,New York
3300,36005021601.0,New York
3301,36005037100.0,New York
3302,36005020400.0,New York
3303,36005013100.0,New York
3304,36005022800.0,New York
3305,36005040304.0,New York
3306,36005003800.0,New York
3307,36005029700.0,New York
3308,36005026300.0,New York
3309,36005043100.0,New York
3310,36005028800.0,New York
3311,36005023501.0,New York
3312,36005045101.0,New York
3313,36005036501.0,New York
3314,36005008300.0,New York
3315,36005046000.0,New York
3316,36005015800.0,New York
3317,36005020601.0,New York
3318,36005013300.0,New York
3319,36005007400.0,New York
3320,36005042000.0,New York
3321,36081042400.0,New York
3322,36081127700.0,New York
3323,36081020500.0,New York
3324,36081062200.0,New York
3325,36047109800.0,New York
3326,36047113200.0,New York
3327,36047112400.0,New York
3328,36047112200.0,New York
3329,36047113000.0,New York
3330,36047112800.0,New York
3331,36047112600.0,New York
3332,36047107000.0,New York
3333,36047107800.0,New York
3334,36047103400.0,New York
3335,36047101800.0,New York
3336,36047102600.0,New York
3337,36081018501.0,New York
3338,36047102000.0,New York
3339,36047116000.0,New York
3340,36081015801.0,New York
3341,36081086900.0,New York
3342,36081072300.0,New York
3343,36081035700.0,New York
3344,36081029400.0,New York
3345,36081012500.0,New York
3346,36081074900.0,New York
3347,36081026901.0,New York
3348,36081065703.0,New York
3349,36081006502.0,New York
3350,36081018102.0,New York
3351,36081015802.0,New York
3352,36081030600.0,New York
3353,36081025400.0,New York
3354,36081079702.0,New York
3355,36081061301.0,New York
3356,36061013200.0,New York
3357,36081071701.0,New York
3358,36081075701.0,New York
3359,36061006800.0,New York
3360,36061005800.0,New York
3361,36061005700.0,New York
3362,36061005600.0,New York
3363,36061005501.0,New York
3364,36061006400.0,New York
3365,36061005400.0,New York
3366,36061006100.0,New York
3367,36061007000.0,New York
3368,36061002900.0,New York
3369,36061003100.0,New York
3370,36061003300.0,New York
3371,36061002700.0,New York
3372,36061004200.0,New York
3373,36061003800.0,New York
3374,36061004300.0,New York
3375,36061003001.0,New York
3376,36061003601.0,New York
3377,36061002800.0,New York
3378,36061001501.0,New York
3379,36061001600.0,New York
3380,36061001800.0,New York
3381,36061002201.0,New York
3382,36061004000.0,New York
3383,36061002601.0,New York
3384,36061002602.0,New York
3385,36061002202.0,New York
3386,36085024402.0,New York
3387,36085012806.0,New York
3388,36061006700.0,New York
3389,36061006500.0,New York
3390,36061006900.0,New York
3391,36061007300.0,New York
3392,36061013000.0,New York
3393,36061012800.0,New York
3394,36061013400.0,New York
3395,36061012700.0,New York
3396,36061013300.0,New York
3397,36061011700.0,New York
3398,36061011500.0,New York
3399,36061012400.0,New York
3400,36061012000.0,New York
3401,36061011900.0,New York
3402,36061012100.0,New York
3403,36061011402.0,New York
3404,36061011401.0,New York
3405,36061009900.0,New York
3406,36085027705.0,New York
3407,36061010300.0,New York
3408,36061009200.0,New York
3409,36061010000.0,New York
3410,36061009800.0,New York
3411,36061009300.0,New York
3412,36061007800.0,New York
3413,36061008800.0,New York
3414,36061007600.0,New York
3415,36061008400.0,New York
3416,36061008700.0,New York
3417,36061008100.0,New York
3418,36047043700.0,New York
3419,36061004700.0,New York
3420,36061007100.0,New York
3421,36061004900.0,New York
3422,36061009000.0,New York
3423,36081071303.0,New York
3424,36085032300.0,New York
3425,36085027900.0,New York
3426,36005024502.0,New York
3427,36005026701.0,New York
3428,36005022403.0,New York
3429,36005027401.0,New York
3430,36005029302.0,New York
3431,36005020501.0,New York
3432,36005024501.0,New York
3433,36005018500.0,New York
3434,36005015200.0,New York
3435,36005032600.0,New York
3436,36005012901.0,New York
3437,36005017702.0,New York
3438,36005020502.0,New York
3439,36005014702.0,New York
3440,36005038301.0,New York
3441,36005022101.0,New York
3442,36005018302.0,New York
3443,36005018102.0,New York
3444,36005005002.0,New York
3445,36005040501.0,New York
3446,36005017902.0,New York
3447,36005017701.0,New York
3448,36005018101.0,New York
3449,36061021303.0,New York
3450,36061023100.0,New York
3451,36081097203.0,New York
3452,36081093401.0,New York
3453,36081071702.0,New York
3454,36081093402.0,New York
3455,36005021001.0,New York
3456,36005021002.0,New York
3457,36005033202.0,New York
3458,36005040502.0,New York
3459,36085029102.0,New York
3460,36085027301.0,New York
3461,36085029103.0,New York
3462,36085030301.0,New York
3463,36085027702.0,New York
3464,36085025100.0,New York
3465,36085031901.0,New York
3466,36085024800.0,New York
3467,36085014604.0,New York
3468,36005045600.0,New York
3469,36005005300.0,New York
3470,36005001900.0,New York
3471,36005009300.0,New York
3472,36005005100.0,New York
3473,36085014100.0,New York
3474,36005009600.0,New York
3475,36005011700.0,New York
3476,36005004200.0,New York
3477,36005043400.0,New York
3478,36005022200.0,New York
3479,36005020900.0,New York
3480,36005037504.0,New York
3481,36005023800.0,New York
3482,36005033500.0,New York
3483,36005020000.0,New York
3484,36005033700.0,New York
3485,36005039500.0,New York
3486,36005034800.0,New York
3487,36005036000.0,New York
3488,36005038302.0,New York
3489,36005044400.0,New York
3490,36047101400.0,New York
3491,36081041400.0,New York
3492,36047074600.0,New York
3493,36081055400.0,New York
3494,36081055800.0,New York
3495,36081055200.0,New York
3496,36081056700.0,New York
3497,36081056500.0,New York
3498,36081055900.0,New York
3499,36081047800.0,New York
3500,36081047600.0,New York
3501,36081047900.0,New York
3502,36081048500.0,New York
3503,36081048900.0,New York
3504,36081048300.0,New York
3505,36081066000.0,New York
3506,36081065600.0,New York
3507,36081065400.0,New York
3508,36081065900.0,New York
3509,36081065702.0,New York
3510,36081054200.0,New York
3511,36081054800.0,New York
3512,36081054700.0,New York
3513,36081054500.0,New York
3514,36081088901.0,New York
3515,36081088400.0,New York
3516,36081089200.0,New York
3517,36081087100.0,New York
3518,36081057700.0,New York
3519,36081067700.0,New York
3520,36081055500.0,New York
3521,36081055300.0,New York
3522,36081150701.0,New York
3523,36081147900.0,New York
3524,36081147100.0,New York
3525,36081146700.0,New York
3526,36081146300.0,New York
3527,36081138501.0,New York
3528,36081144700.0,New York
3529,36081143500.0,New York
3530,36081142900.0,New York
3531,36081145102.0,New York
3532,36081140902.0,New York
3533,36081144100.0,New York
3534,36081086400.0,New York
3535,36081139900.0,New York
3536,36081069400.0,New York
3537,36081069500.0,New York
3538,36081069701.0,New York
3539,36081069300.0,New York
3540,36081066400.0,New York
3541,36081056800.0,New York
3542,36081068000.0,New York
3543,36081068700.0,New York
3544,36081066501.0,New York
3545,36081069000.0,New York
3546,36081066300.0,New York
3547,36081055700.0,New York
3548,36081145101.0,New York
3549,36081148300.0,New York
3550,36081064600.0,New York
3551,36081086100.0,New York
3552,36081080302.0,New York
3553,36081080301.0,New York
3554,36081080900.0,New York
3555,36081081400.0,New York
3556,36081081800.0,New York
3557,36081051100.0,New York
3558,36081050700.0,New York
3559,36081051300.0,New York
3560,36081050500.0,New York
3561,36081051000.0,New York
3562,36081050800.0,New York
3563,36081051700.0,New York
3564,36081050000.0,New York
3565,36081051500.0,New York
3566,36081052100.0,New York
3567,36081051600.0,New York
3568,36081050201.0,New York
3569,36081052200.0,New York
3570,36081051800.0,New York
3571,36081061602.0,New York
3572,36081061400.0,New York
3573,36081060800.0,New York
3574,36081060600.0,New York
3575,36081060000.0,New York
3576,36081049900.0,New York
3577,36081062700.0,New York
3578,36081061800.0,New York
3579,36081052800.0,New York
3580,36081053000.0,New York
3581,36081086500.0,New York
3582,36081086300.0,New York
3583,36081063800.0,New York
3584,36081064500.0,New York
3585,36081063900.0,New York
3586,36081063700.0,New York
3587,36081064101.0,New York
3588,36081063500.0,New York
3589,36081063301.0,New York
3590,36081063302.0,New York
3591,36081053500.0,New York
3592,36081054000.0,New York
3593,36081065000.0,New York
3594,36081053601.0,New York
3595,36081053900.0,New York
3596,36081083700.0,New York
3597,36081084000.0,New York
3598,36081062900.0,New York
3599,36081084601.0,New York
3600,36081083800.0,New York
3601,36081084500.0,New York
3602,36081062600.0,New York
3603,36081052400.0,New York
3604,36081062100.0,New York
3605,36081062000.0,New York
3606,36081061900.0,New York
3607,36081053401.0,New York
3608,36081049302.0,New York
3609,36081070700.0,New York
3610,36081069702.0,New York
3611,36085017005.0,New York
3612,36085017007.0,New York
3613,36085017600.0,New York
3614,36085017008.0,New York
3615,36085017300.0,New York
3616,36085003300.0,New York
3617,36085002002.0,New York
3618,36085014700.0,New York
3619,36085000800.0,New York
3620,36085020100.0,New York
3621,36085002900.0,New York
3622,36085031902.0,New York
3623,36085001700.0,New York
3624,36085001100.0,New York
3625,36085016901.0,New York
3626,36085014606.0,New York
3627,36085015601.0,New York
3628,36085014605.0,New York
3629,36085015100.0,New York
3630,36085015602.0,New York
3631,36081117500.0,New York
3632,36081116700.0,New York
3633,36081116100.0,New York
3634,36081119100.0,New York
3635,36081118100.0,New York
3636,36085017700.0,New York
3637,36061023502.0,New York
3638,36061023400.0,New York
3639,36061023501.0,New York
3640,36085003900.0,New York
3641,36085009602.0,New York
3642,36085007400.0,New York
3643,36085008100.0,New York
3644,36085007500.0,New York
3645,36061010800.0,New York
3646,36061029900.0,New York
3647,36061030900.0,New York
3648,36061030300.0,New York
3649,36061029300.0,New York
3650,36061029100.0,New York
3651,36061029500.0,New York
3652,36081117100.0,New York
3653,36061024000.0,New York
3654,36061023600.0,New York
3655,36061026500.0,New York
3656,36061027700.0,New York
3657,36061024900.0,New York
3658,36061027900.0,New York
3659,36061026300.0,New York
3660,36061024500.0,New York
3661,36061024301.0,New York
3662,36061026900.0,New York
3663,36061028500.0,New York
3664,36061023900.0,New York
3665,36061026700.0,New York
3666,36061024302.0,New York
3667,36081071100.0,New York
3668,36081094201.0,New York
3669,36081115500.0,New York
3670,36081157101.0,New York
3671,36081157903.0,New York
3672,36081162100.0,New York
3673,36081161700.0,New York
3674,36081155101.0,New York
3675,36081157901.0,New York
3676,36081157902.0,New York
3677,36081048400.0,New York
3678,36081048200.0,New York
3679,36081037900.0,New York
3680,36081077902.0,New York
3681,36081077300.0,New York
3682,36081077500.0,New York
3683,36081079200.0,New York
3684,36081079900.0,New York
3685,36081077905.0,New York
3686,36081077903.0,New York
3687,36081073700.0,New York
3688,36081073900.0,New York
3689,36081074500.0,New York
3690,36081073100.0,New York
3691,36081076902.0,New York
3692,36081072900.0,New York
3693,36081078800.0,New York
3694,36081074300.0,New York
3695,36081150702.0,New York
3696,36081156700.0,New York
3697,36081152902.0,New York
3698,36081155102.0,New York
3699,36081101700.0,New York
3700,36081101002.0,New York
3701,36081136700.0,New York
3702,36081134700.0,New York
3703,36081133300.0,New York
3704,36081134100.0,New York
3705,36081079000.0,New York
3706,36081103300.0,New York
3707,36081120300.0,New York
3708,36081066100.0,New York
3709,36081056600.0,New York
3710,36081130100.0,New York
3711,36081094202.0,New York
3712,36081120700.0,New York
3713,36081121500.0,New York
3714,36081122702.0,New York
3715,36081124100.0,New York
3716,36081125700.0,New York
3717,36081122701.0,New York
3718,36081122300.0,New York
3719,36081126500.0,New York
3720,36081119300.0,New York
3721,36081119500.0,New York
3722,36081119900.0,New York
3723,36081120500.0,New York
3724,36081152901.0,New York
3725,36081126700.0,New York
3726,36081059500.0,New York
3727,36081049500.0,New York
3728,36081059200.0,New York
3729,36081039400.0,New York
3730,36081040400.0,New York
3731,36081040700.0,New York
3732,36081040500.0,New York
3733,36081040100.0,New York
3734,36081040200.0,New York
3735,36081041100.0,New York
3736,36081039800.0,New York
3737,36081033900.0,New York
3738,36081031700.0,New York
3739,36081032000.0,New York
3740,36081033000.0,New York
3741,36081032800.0,New York
3742,36081030902.0,New York
3743,36081033402.0,New York
3744,36081032900.0,New York
3745,36081029700.0,New York
3746,36081028800.0,New York
3747,36081029300.0,New York
3748,36081029100.0,New York
3749,36081029500.0,New York
3750,36081028900.0,New York
3751,36081028700.0,New York
3752,36081099200.0,New York
3753,36081109700.0,New York
3754,36081041500.0,New York
3755,36081042700.0,New York
3756,36081043400.0,New York
3757,36081045500.0,New York
3758,36081043702.0,New York
3759,36081044301.0,New York
3760,36081006100.0,New York
3761,36081046600.0,New York
3762,36081045800.0,New York
3763,36081046400.0,New York
3764,36081047200.0,New York
3765,36081005400.0,New York
3766,36081047500.0,New York
3767,36081044800.0,New York
3768,36081046200.0,New York
3769,36081046900.0,New York
3770,36047101600.0,New York
3771,36081004500.0,New York
3772,36081046700.0,New York
3773,36081046300.0,New York
3774,36081046800.0,New York
3775,36081047100.0,New York
3776,36081046500.0,New York
3777,36081005300.0,New York
3778,36081047000.0,New York
3779,36081004700.0,New York
3780,36081045600.0,New York
3781,36081045400.0,New York
3782,36081044602.0,New York
3783,36081045000.0,New York
3784,36081047300.0,New York
3785,36081005800.0,New York
3786,36081113900.0,New York
3787,36081114100.0,New York
3788,36081026000.0,New York
3789,36081026200.0,New York
3790,36081025800.0,New York
3791,36081026600.0,New York
3792,36081102900.0,New York
3793,36047021100.0,New York
3794,36081024300.0,New York
3795,36081003400.0,New York
3796,36081024500.0,New York
3797,36081003600.0,New York
3798,36081004001.0,New York
3799,36081004200.0,New York
3800,36081003800.0,New York
3801,36081097204.0,New York
3802,36081025100.0,New York
3803,36081025500.0,New York
3804,36081024000.0,New York
3805,36081023500.0,New York
3806,36081100801.0,New York
3807,36081024900.0,New York
3808,36081077907.0,New York
3809,36081025700.0,New York
3810,36081077908.0,New York
3811,36081003900.0,New York
3812,36081004300.0,New York
3813,36081026300.0,New York
3814,36081026500.0,New York
3815,36081105900.0,New York
3816,36081103201.0,New York
3817,36081109900.0,New York
3818,36081112300.0,New York
3819,36047123700.0,New York
3820,36081096400.0,New York
3821,36081094500.0,New York
3822,36081099100.0,New York
3823,36081098700.0,New York
3824,36081097300.0,New York
3825,36081098100.0,New York
3826,36047062000.0,New York
3827,36081094700.0,New York
3828,36081028400.0,New York
3829,36047080800.0,New York
3830,36081027800.0,New York
3831,36081028200.0,New York
3832,36081027100.0,New York
3833,36081027200.0,New York
3834,36081027400.0,New York
3835,36081027300.0,New York
3836,36081028100.0,New York
3837,36081028000.0,New York
3838,36081027900.0,New York
3839,36081103900.0,New York
3840,36047048500.0,New York
3841,36081103202.0,New York
3842,36081104700.0,New York
3843,36081027000.0,New York
3844,36081030904.0,New York
3845,36081036500.0,New York
3846,36081036700.0,New York
3847,36081019000.0,New York
3848,36081018900.0,New York
3849,36081019600.0,New York
3850,36081018800.0,New York
3851,36081019200.0,New York
3852,36081030903.0,New York
3853,36081026902.0,New York
3854,36081018700.0,New York
3855,36081018402.0,New York
3856,36081018600.0,New York
3857,36081018401.0,New York
3858,36081017000.0,New York
3859,36081016900.0,New York
3860,36081014800.0,New York
3861,36081017200.0,New York
3862,36081016300.0,New York
3863,36081017600.0,New York
